surface,city,rooms,bathrooms,parking,pool,vue_panoramique,jardin,climatisation,chauffage_central,ascenseur,price
150.0,63,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,220000.0
145.0,13,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,360000.0
120.0,16,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,200000.0
110.0,12,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,280000.0
100.0,7,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,380000.0
100.0,46,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,280000.0
600.0,12,5.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2700000.0
600.0,14,5.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1150000.0
600.0,28,5.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,550000.0
593.0,14,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1675000.0
587.0,14,5.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1600000.0
587.0,41,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850000.0
585.0,28,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,990000.0
580.0,14,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2000000.0
550.0,14,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1500000.0
550.0,14,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,980000.0
546.0,28,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1300000.0
541.0,25,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1050000.0
540.0,14,5.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1300000.0
534.0,14,5.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,970000.0
530.0,28,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,950000.0
519.0,61,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,970000.0
506.0,14,5.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1190000.0
500.0,28,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1550000.0
500.0,14,5.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1200000.0
500.0,35,5.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,950000.0
500.0,59,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490000.0
475.0,12,5.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3500000.0
468.0,14,5.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,850000.0
465.0,14,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,980000.0
455.0,25,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,390000.0
450.0,14,5.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1600000.0
450.0,25,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390000.0
442.0,35,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,880000.0
420.0,12,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,950000.0
420.0,35,5.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,940000.0
417.0,26,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,720000.0
400.0,14,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1350000.0
400.0,45,5.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1200000.0
400.0,21,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,930000.0
400.0,16,5.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,870000.0
388.0,45,5.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1364000.0
386.0,58,5.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,650000.0
340.0,64,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0
340.0,16,5.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1400000.0
340.0,33,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0
330.0,12,5.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1500000.0
323.0,45,5.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,829000.0
320.0,45,5.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,799000.0
317.0,12,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,800000.0
315.0,45,4.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,520000.0
300.0,12,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1150000.0
300.0,10,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1150000.0
300.0,35,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,750000.0
280.0,12,5.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1280000.0
280.0,12,5.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,820000.0
280.0,58,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,730000.0
277.0,12,5.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1400000.0
265.0,14,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,850000.0
262.0,7,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1650000.0
261.0,65,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,520000.0
250.0,28,3.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,850000.0
250.0,16,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,680000.0
250.0,28,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,530000.0
248.0,28,5.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,570000.0
240.0,45,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0
237.0,28,5.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,900000.0
235.0,45,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,210000.0
230.0,16,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,750000.0
230.0,45,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,450000.0
230.0,45,5.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,430000.0
221.0,65,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249000.0
219.0,12,5.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1150000.0
218.0,14,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,490000.0
209.0,16,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,450000.0
200.0,28,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,480000.0
200.0,12,5.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,385000.0
200.0,43,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198000.0
185.0,16,5.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,750000.0
180.0,28,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,310000.0
165.0,62,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
160.0,64,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,190000.0
150.0,58,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450000.0
150.0,59,5.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,369000.0
133.0,7,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,550000.0
119.0,7,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0
77.0,91,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,216000.0
600.0,12,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2750000.0
600.0,12,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2000000.0
600.0,12,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2000000.0
600.0,14,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1100000.0
599.0,28,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1138000.0
579.0,12,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2000000.0
570.0,16,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1100000.0
569.0,45,4.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,570000.0
543.0,14,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1200000.0
541.0,12,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2200000.0
540.0,25,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1000000.0
532.0,28,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1600000.0
518.0,13,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1200000.0
500.0,14,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200000.0
500.0,12,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1600000.0
500.0,7,4.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1500000.0
500.0,28,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,650000.0
500.0,59,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,600000.0
480.0,61,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,450000.0
470.0,28,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1050000.0
452.0,16,4.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2000000.0
450.0,12,5.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1600000.0
450.0,28,5.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1200000.0
450.0,21,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0
450.0,16,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,750000.0
444.0,41,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,740000.0
441.0,7,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1132000.0
436.0,28,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,900000.0
426.0,16,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1500000.0
425.0,43,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,550000.0
410.0,16,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1500000.0
400.0,16,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1650000.0
400.0,16,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1200000.0
400.0,28,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,515000.0
400.0,70,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,495000.0
379.0,70,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0
365.0,7,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1250000.0
357.0,16,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,565000.0
350.0,12,4.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1600000.0
350.0,12,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1200000.0
350.0,14,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,980000.0
350.0,16,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,800000.0
338.0,7,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1600000.0
331.0,69,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,365000.0
330.0,28,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390000.0
327.0,12,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1771000.0
320.0,12,4.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1550000.0
320.0,12,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1550000.0
310.0,12,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1650000.0
310.0,16,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1500000.0
310.0,16,4.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,805000.0
310.0,12,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750000.0
300.0,16,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1500000.0
300.0,12,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0
300.0,16,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1080000.0
300.0,45,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,950000.0
300.0,28,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,750000.0
300.0,69,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,430000.0
294.0,12,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1200000.0
290.0,10,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1500000.0
290.0,12,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1050000.0
285.0,12,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1100000.0
280.0,28,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,920000.0
280.0,28,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,920000.0
280.0,28,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,920000.0
280.0,16,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,900000.0
275.0,16,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1500000.0
270.0,10,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1250000.0
270.0,16,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,590000.0
270.0,62,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,520000.0
265.0,7,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,850000.0
260.0,16,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1250000.0
260.0,16,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,590000.0
260.0,45,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,275000.0
260.0,45,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,270000.0
252.0,14,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,770000.0
250.0,12,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1680000.0
250.0,12,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1650000.0
250.0,16,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,695000.0
250.0,16,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,659000.0
250.0,28,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,450000.0
250.0,12,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,400000.0
250.0,62,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,390000.0
245.0,64,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,200000.0
240.0,7,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1450000.0
240.0,10,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1250000.0
240.0,14,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,670000.0
240.0,76,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,430000.0
239.0,16,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,780000.0
237.0,16,4.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,670000.0
237.0,16,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,670000.0
236.0,7,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1120000.0
236.0,45,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,587200.0
233.0,28,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,763000.0
230.0,16,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,700000.0
230.0,12,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,350000.0
227.0,12,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,590000.0
226.0,16,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,710000.0
226.0,16,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,500000.0
226.0,26,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,370000.0
225.0,16,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,660000.0
220.0,12,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,850000.0
220.0,14,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,580000.0
218.0,12,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,655000.0
215.0,16,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,750000.0
210.0,16,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,950000.0
210.0,12,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,410000.0
207.0,7,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,690000.0
205.0,28,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,622000.0
204.0,58,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,450000.0
203.0,28,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760000.0
202.0,7,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,650000.0
202.0,12,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,630000.0
202.0,38,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,420000.0
200.0,16,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1200000.0
200.0,12,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,740000.0
200.0,12,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,542000.0
200.0,13,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540000.0
200.0,13,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,520000.0
200.0,12,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0
200.0,12,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,385000.0
200.0,12,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0
196.0,7,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,600000.0
196.0,12,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485000.0
190.0,28,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,671000.0
190.0,76,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,400000.0
187.0,58,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,400000.0
185.0,28,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,490000.0
185.0,12,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,463600.0
183.0,14,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,390000.0
182.0,12,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,750000.0
182.0,28,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,345000.0
181.0,28,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,720000.0
180.0,12,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,540000.0
180.0,28,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,335000.0
180.0,33,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,290000.0
179.0,45,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,545000.0
171.0,36,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,395000.0
170.0,16,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,750000.0
170.0,28,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,465000.0
170.0,28,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430000.0
170.0,33,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285000.0
167.0,7,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,800000.0
167.0,14,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,495000.0
166.0,12,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,581000.0
166.0,58,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,335000.0
165.0,12,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,900000.0
165.0,28,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,520000.0
165.0,16,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,480000.0
163.0,7,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,785000.0
162.0,41,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,315000.0
159.0,7,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,767000.0
156.0,35,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,500000.0
156.0,35,4.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,330000.0
155.0,7,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,960000.0
155.0,28,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,320000.0
150.0,35,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0
150.0,12,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0
150.0,86,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330000.0
150.0,12,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,329000.0
150.0,16,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,320000.0
150.0,36,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,320000.0
150.0,45,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,250000.0
149.0,46,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,275000.0
148.0,41,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320000.0
146.0,14,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,360000.0
143.0,28,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,200000.0
140.0,16,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,340000.0
138.0,28,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,390000.0
136.0,35,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,190000.0
135.0,28,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,350000.0
132.0,41,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210000.0
130.0,28,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,580000.0
126.0,16,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,216000.0
126.0,25,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,170000.0
120.0,76,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290000.0
112.0,16,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,265000.0
111.0,12,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,380000.0
110.0,14,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,285000.0
110.0,62,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255000.0
110.0,25,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,250000.0
109.0,12,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,220000.0
103.0,76,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330000.0
97.0,69,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,150000.0
590.0,12,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0
550.0,7,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1250000.0
536.0,41,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,950000.0
533.0,7,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000.0
521.0,21,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,840000.0
519.0,14,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0
510.0,28,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1100000.0
500.0,69,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,700000.0
498.0,10,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450000.0
497.0,16,3.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1900000.0
478.0,16,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,580000.0
444.0,41,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650000.0
440.0,69,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,390000.0
420.0,16,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1500000.0
419.0,59,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,480000.0
415.0,12,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2100000.0
413.0,14,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300000.0
400.0,10,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3200000.0
400.0,12,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1800000.0
400.0,25,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,620000.0
390.0,14,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890000.0
380.0,12,3.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2300000.0
380.0,12,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1700000.0
